full,control,metric,effect_full_advantage,ci95_low,ci95_high,cohen_dz,seed_win_rate,seed_tie_rate,body_wins,profile_effects,n_seeds
progressive_persistent,progressive_no_persistent_self,identity_continuity_score_v2,0.5663636124291674,0.49111701139063607,0.6416102134676989,4.7822794169839495,1.0,0.0,4,"{""drone"": 0.5400105497268983, ""ground_creature"": 0.606477891647075, ""virtual_avatar"": 0.4962748577720925, ""wheeled_robot"": 0.6226911505706033}",12
progressive_persistent,progressive_history_reset,identity_continuity_score_v2,0.013591037879726446,-0.005363224796485681,0.03254530055593857,0.45558794006680825,0.5833333333333334,0.0,2,"{""drone"": 0.04574691794616331, ""ground_creature"": -2.0181232795013493e-05, ""virtual_avatar"": -6.353898947514258e-06, ""wheeled_robot"": 0.008643768704485003}",12
progressive_persistent,final_from_start,identity_continuity_score_v2,0.014668054833709787,-0.0037578844824283694,0.03309399414984794,0.5057889996023358,0.6666666666666666,0.0,3,"{""drone"": 0.05128206138704916, ""ground_creature"": 0.00601694827963332, ""virtual_avatar"": -9.364991393340238e-06, ""wheeled_robot"": 0.001382574659550014}",12
progressive_persistent,reverse_curriculum,identity_continuity_score_v2,0.007135250860072086,-0.004065483200038387,0.018335984920182558,0.4047522317430117,0.5,0.3333333333333333,3,"{""drone"": 0.028540323317254174, ""ground_creature"": 6.022382800045337e-07, ""virtual_avatar"": 0.0, ""wheeled_robot"": 7.788475416455516e-08}",12
progressive_persistent,random_curriculum,identity_continuity_score_v2,0.005054376918006034,-0.012399224754637686,0.022507978590649756,0.1839962858255296,0.4166666666666667,0.25,2,"{""drone"": 0.012661081961723322, ""ground_creature"": -4.718039228338948e-06, ""virtual_avatar"": -3.3111488591808236e-06, ""wheeled_robot"": 0.007564454898388334}",12
progressive_persistent,progressive_no_persistent_self,final_old_signature_clone_capture,0.8763020833333334,0.769665861175094,0.9829383054915728,5.221263182678006,1.0,0.0,4,"{""drone"": 0.8836805555555567, ""ground_creature"": 0.9166666666666666, ""virtual_avatar"": 0.75, ""wheeled_robot"": 0.9548611111111099}",12
