seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
263,ground_creature,final_from_start,matched_diagnostic,0.92309154118435,1.0,1.0,0.0,1,0.0,0,0.35909617653624,1,1,1.0,0.0,0.0,1.0,1.0,054ee152490ed92c5a88f5088c17aee9b23cf38f42d0c2da7130793cfee3ff01
263,ground_creature,reverse_curriculum,matched_diagnostic,0.92305645931064,1.0,1.0,0.0,1,0.0,0,0.35880382758863,1,2,1.0,0.08333333333333,0.16666666666667,1.0,1.0,087db070e4cf10bb9488ca8a65dddd2ff8336e4dee2c056aade80730c29bccf5
263,ground_creature,random_curriculum,matched_diagnostic,0.92309154118435,1.0,1.0,0.0,1,0.0,0,0.35909617653624,1,1,1.0,0.0,0.0,1.0,1.0,b9fb9ff6e4dcf186534d88dfeff4e116bec1b9e36e221e13ca5bd72de5f00673
263,ground_creature,progressive_history_reset,matched_diagnostic,0.92308970416082,1.0,1.0,0.0,1,0.0,0,0.35908086800682,1,4,0.0,0.0,4.2,0.0,1.0,a61af23c75813cef9578bd69ab905a9358255a06152c084d4ced80c0e75226fe
263,ground_creature,progressive_no_persistent_self,matched_diagnostic,0.26143016712224,0.0,0.0,6.66,0,1.0,0,0.34525139268534,1,2,0.0,1.0,4.2,1.0,1.0,a61af23c75813cef9578bd69ab905a9358255a06152c084d4ced80c0e75226fe
263,wheeled_robot,progressive_persistent,matched_diagnostic,0.83190214468786,0.89222019764877,0.93055555555556,0.5,1,0.10416666666667,1,0.34674601823044,2,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,f526994346d12b28e6427eec7102f4f696ef39e80e68b09a1a8ed73441279367
263,wheeled_robot,final_from_start,matched_diagnostic,0.8864703109054,0.97764458649951,0.98611111111111,0.1,1,0.02083333333333,1,0.35243410949291,2,2,1.0,0.0,0.0,1.0,1.0,05379cb4c48f57413c95741fe1da99c30bd071056dc28cf4fb4dad77dccd86f4
263,wheeled_robot,reverse_curriculum,matched_diagnostic,0.8319016245113,0.89222019764877,0.93055555555556,0.5,1,0.10416666666667,1,0.34674168342576,2,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,f574d4a70ec37ba5f4ac9681a00812d4f3fa7c75e2f6f9b04f51a8468b890b7b
263,wheeled_robot,random_curriculum,matched_diagnostic,0.83190240761183,0.89222019764877,0.93055555555556,0.5,1,0.10416666666667,1,0.34674820926346,2,2,1.0,0.08333333333333,0.16666666666667,1.0,1.0,0110302a83d300c8c03bbcbc85c68d2da7130113e48dbaa141e5bf028d43d6fb
263,wheeled_robot,progressive_history_reset,matched_diagnostic,0.92259904633981,1.0,1.0,0.0,1,0.0,0,0.35499205283176,1,4,0.0,0.0,4.2,0.0,1.0,f526994346d12b28e6427eec7102f4f696ef39e80e68b09a1a8ed73441279367
263,wheeled_robot,progressive_no_persistent_self,matched_diagnostic,0.2610331255304,0.0,0.0,6.66,0,1.0,0,0.34194271275337,1,2,0.0,1.0,4.2,1.0,1.0,f526994346d12b28e6427eec7102f4f696ef39e80e68b09a1a8ed73441279367
263,drone,progressive_persistent,matched_diagnostic,0.92183540048545,1.0,1.0,0.0,1,0.0,0,0.34862833737874,1,2,1.0,0.3,0.23333333333333,1.0,1.0,ba52bc817e2a944fd653b8ee53987c48c93e8f7266ba0d3213cd4529525bc69a
263,drone,final_from_start,matched_diagnostic,0.80502408091931,0.85168493063316,0.90277777777778,0.7,1,0.14583333333333,1,0.3385357413435,2,3,1.0,0.11666666666667,0.23333333333333,1.0,1.0,16c8be80aa1b6ebdd3abea69b9f1b21603fbff8592068e75bd3478ec15d4ac92
263,drone,reverse_curriculum,matched_diagnostic,0.92183540048545,1.0,1.0,0.0,1,0.0,0,0.34862833737874,1,2,1.0,0.3,0.23333333333333,1.0,1.0,f5300921c23a12d33dfe267eb53467ba76cfa66d6e05dd4d083d0130d4180260
263,drone,random_curriculum,matched_diagnostic,0.80502505911174,0.85168493063316,0.90277777777778,0.7,1,0.14583333333333,1,0.33854389294708,2,3,1.0,0.3,0.23333333333333,1.0,1.0,701d96f6cc34be32446935594921eec90656e17d581efe7818bf501bef7d1965
263,drone,progressive_history_reset,matched_diagnostic,0.80501530304295,0.85168493063316,0.90277777777778,0.7,1,0.14583333333333,1,0.33846259237384,2,5,0.0,0.0,4.2,0.0,1.0,ba52bc817e2a944fd653b8ee53987c48c93e8f7266ba0d3213cd4529525bc69a
263,drone,progressive_no_persistent_self,matched_diagnostic,0.26031118107038,0.0,0.0,6.66,0,1.0,0,0.33592650891986,1,2,0.0,1.0,4.2,1.0,1.0,ba52bc817e2a944fd653b8ee53987c48c93e8f7266ba0d3213cd4529525bc69a
263,virtual_avatar,progressive_persistent,matched_diagnostic,0.92316387033613,1.0,1.0,0.0,1,0.0,0,0.35969891946775,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,fe1a37080f1f9eec37215ed5837320f05ad8ef984480737a2a60b6d5daaeace5
263,virtual_avatar,final_from_start,matched_diagnostic,0.92317363838428,1.0,1.0,0.0,1,0.0,0,0.35978031986897,1,1,1.0,0.0,0.0,1.0,1.0,9914ebe4dbe85170253fa015aa3d28aebb5a6ced6912c6e841e721acd0bf072d
263,virtual_avatar,reverse_curriculum,matched_diagnostic,0.92316387033613,1.0,1.0,0.0,1,0.0,0,0.35969891946775,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,d8efb1aac5c33d2f60fac7e7a3b3e5402b22ad5c7d44c0aef5e9a2d23b9f9306
263,virtual_avatar,random_curriculum,matched_diagnostic,0.92317363838428,1.0,1.0,0.0,1,0.0,0,0.35978031986897,1,1,1.0,0.0,0.0,1.0,1.0,ef6156ae0dc863fbf3d5cfc9165de73677c64f22645aa8b5d663db4ee8a18ffd
263,virtual_avatar,progressive_history_reset,matched_diagnostic,0.92317657127507,1.0,1.0,0.0,1,0.0,0,0.35980476062558,1,4,0.0,0.0,4.2,0.0,1.0,fe1a37080f1f9eec37215ed5837320f05ad8ef984480737a2a60b6d5daaeace5
263,virtual_avatar,progressive_no_persistent_self,matched_diagnostic,0.92303145567096,1.0,1.0,0.0,1,0.0,0,0.35859546392465,1,2,0.0,1.0,4.2,0.0,1.0,fe1a37080f1f9eec37215ed5837320f05ad8ef984480737a2a60b6d5daaeace5
264,ground_creature,progressive_persistent,matched_diagnostic,0.92296809350691,1.0,1.0,0.0,1,0.0,0,0.3580674458909,1,2,1.0,0.05,0.1,1.0,1.0,bf0faeb8299b8b0a21a3efb8b7aa48adf0e222eca3cff12c2968ea2a42a22321
264,ground_creature,final_from_start,matched_diagnostic,0.92298115140031,1.0,1.0,0.0,1,0.0,0,0.35817626166925,1,1,1.0,0.0,0.0,1.0,1.0,f70f0fd45121b2b203224c835063fe7c0c916557698cfc8018039fc44cdfa663
264,ground_creature,reverse_curriculum,matched_diagnostic,0.92296809350691,1.0,1.0,0.0,1,0.0,0,0.3580674458909,1,2,1.0,0.05,0.1,1.0,1.0,4f2883d6c95e712ae5884feb050c4fe479b48868166276fb4f88c0a9654c1c55
264,ground_creature,random_curriculum,matched_diagnostic,0.92296809350691,1.0,1.0,0.0,1,0.0,0,0.3580674458909,1,2,1.0,0.05,0.1,1.0,1.0,4f2883d6c95e712ae5884feb050c4fe479b48868166276fb4f88c0a9654c1c55
