seed,profile,condition,protocol,frame,epoch,stage,morphology_level,true_key,lure_key,pre_final_key,true_self_p,lure_self_p,lure_present,change_point
273,ground_creature,progressive_persistent,preflight,53,0,1,1,0:2,0:4,,0.98703135925745,0.94159319096164,1,0
273,ground_creature,progressive_persistent,preflight,54,0,1,1,0:2,0:4,,0.9860667173343,0.94118724983499,1,0
273,ground_creature,progressive_persistent,preflight,55,0,1,1,0:2,0:4,,0.9858844147064,0.94051187650488,1,0
273,ground_creature,progressive_persistent,preflight,56,0,1,1,0:2,0:4,,0.98591391497946,0.94026593848456,1,0
273,ground_creature,progressive_persistent,preflight,57,0,1,1,0:2,0:4,,0.98787936753438,0.94017299314749,1,0
273,ground_creature,progressive_persistent,preflight,58,0,1,1,0:2,0:4,,0.98718408618367,0.9408923444647,1,0
273,ground_creature,progressive_persistent,preflight,59,0,1,1,0:2,0:4,,0.98568209711055,0.94129454496719,1,0
273,ground_creature,progressive_persistent,preflight,60,0,1,1,0:2,0:4,,0.98499656454484,0.94117102006996,1,0
273,ground_creature,progressive_persistent,preflight,61,0,1,1,0:2,0:4,,0.98446017123448,0.94168303534594,1,0
273,ground_creature,progressive_persistent,preflight,62,0,1,1,0:2,,,0.98428940725433,0.0,0,0
273,ground_creature,progressive_persistent,preflight,63,0,1,1,0:2,,,0.98401767767507,0.0,0,0
273,ground_creature,progressive_persistent,preflight,64,0,1,1,0:2,,,0.98403559801502,0.0,0,0
273,ground_creature,progressive_persistent,preflight,65,0,1,1,0:2,,,0.98651399501637,0.0,0,0
273,ground_creature,progressive_persistent,preflight,66,0,1,1,0:2,,,0.98854996085232,0.0,0,0
273,ground_creature,progressive_persistent,preflight,67,0,1,1,0:2,,,0.98994366749809,0.0,0,0
273,ground_creature,progressive_persistent,preflight,68,0,1,1,0:2,,,0.99112854454053,0.0,0,0
273,ground_creature,progressive_persistent,preflight,69,0,1,1,0:2,,,0.99201111993494,0.0,0,0
273,ground_creature,progressive_persistent,preflight,70,0,1,1,0:2,,,0.99259442875425,0.0,0,0
273,ground_creature,progressive_persistent,preflight,71,0,1,1,0:2,,,0.99324996977444,0.0,0,0
273,ground_creature,progressive_persistent,preflight,72,0,1,1,0:2,,,0.99360548126389,0.0,0,0
273,ground_creature,progressive_persistent,preflight,73,0,1,1,0:2,,,0.99396527059084,0.0,0,0
273,ground_creature,progressive_persistent,preflight,74,0,1,1,0:2,,,0.99436274235727,0.0,0,0
273,ground_creature,progressive_persistent,preflight,75,0,1,1,0:2,,,0.99461013277265,0.0,0,0
273,ground_creature,progressive_persistent,preflight,76,0,1,1,0:2,,,0.9947710767982,0.0,0,0
273,ground_creature,progressive_persistent,preflight,77,0,1,1,0:2,,,0.99497461304742,0.0,0,0
273,ground_creature,progressive_persistent,preflight,78,0,1,1,0:2,,,0.99505813022987,0.0,0,0
273,ground_creature,progressive_persistent,preflight,79,0,1,1,0:2,,,0.99514359721616,0.0,0,0
273,ground_creature,progressive_persistent,preflight,80,0,1,1,0:2,,,0.99529194096165,0.0,0,0
273,ground_creature,progressive_persistent,preflight,81,0,1,1,0:2,,,0.99541630316211,0.0,0,0
273,ground_creature,progressive_persistent,preflight,82,0,1,1,0:2,,,0.99554596959926,0.0,0,0
273,ground_creature,progressive_persistent,preflight,83,0,1,1,0:2,,,0.99564223445947,0.0,0,0
273,ground_creature,progressive_persistent,preflight,84,0,2,2,0:4,0:2,,0.95041904406072,0.99397526925129,1,1
