seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
253,virtual_avatar,progressive_no_persistent_self,initial_diagnostic,0.98672420478352,1.0,1.0,0.0,1,0.0,0,0.88936837319602,1,1,1.0,0.0,0.0,1.0,1.0,12099796a598f1b19e697bdfc8151a195b076cdef49d78f83270ad0b2fe71173
254,ground_creature,progressive_persistent,initial_diagnostic,0.98654506346672,1.0,1.0,0.0,1,0.0,0,0.88787552888934,1,1,1.0,0.0,0.0,1.0,1.0,3a14640aeb791c79116cae0a70220d3386684df75209fdd7c92c3843e6ae1ca4
254,ground_creature,final_from_start,initial_diagnostic,0.98638246616827,1.0,1.0,0.0,1,0.0,0,0.88652055140226,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,150392e6c1dc31965bde8d85b33a151090655204ccbd698b7734230354ea7abf
254,ground_creature,reverse_curriculum,initial_diagnostic,0.98654506346672,1.0,1.0,0.0,1,0.0,0,0.88787552888934,1,1,1.0,0.0,0.0,1.0,1.0,c4d45aac152bfd36b9fca49a71bd530af2b332eacbc4d6b05d8b62ca2636ed1c
254,ground_creature,random_curriculum,initial_diagnostic,0.98654506346672,1.0,1.0,0.0,1,0.0,0,0.88787552888934,1,1,1.0,0.0,0.0,1.0,1.0,ba5f425769d1f03b59613c50f0e990eb529d8c32ef8f8bb2afc544e4edbe49b8
254,ground_creature,progressive_history_reset,initial_diagnostic,0.98657843302585,1.0,1.0,0.0,1,0.0,0,0.88815360854879,1,4,0.0,0.0,4.2,0.0,1.0,3a14640aeb791c79116cae0a70220d3386684df75209fdd7c92c3843e6ae1ca4
254,ground_creature,progressive_no_persistent_self,initial_diagnostic,0.98654506346672,1.0,1.0,0.0,1,0.0,0,0.88787552888934,1,1,1.0,0.0,0.0,1.0,1.0,3a14640aeb791c79116cae0a70220d3386684df75209fdd7c92c3843e6ae1ca4
254,wheeled_robot,progressive_persistent,initial_diagnostic,0.98663627999915,1.0,1.0,0.0,1,0.0,0,0.88863566665962,1,1,1.0,0.0,0.0,1.0,1.0,aac8d7f56bb0da2393f0a5432e13816d5d9a0aff23b6333eb7ab52733f37e69f
254,wheeled_robot,final_from_start,initial_diagnostic,0.98647916054624,1.0,1.0,0.0,1,0.0,0,0.88732633788536,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,425556b2040f32082c110dac739239a6794b16b83727c92b5131fae78b94e055
254,wheeled_robot,reverse_curriculum,initial_diagnostic,0.98663627999915,1.0,1.0,0.0,1,0.0,0,0.88863566665962,1,1,1.0,0.0,0.0,1.0,1.0,204f5922e359a3b3cb37da8f6451b4a972f831813dac08822200fc4bf4a4792a
