seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
278,drone,progressive_no_persistent_self,confirmatory,0.26025058895959,0.0,0.0,6.66,0,1.0,0,0.33542157466322,1,2,0.0,1.0,4.2,1.0,1.0,a1cec60ba2b1bc919339cd59a2ea98b7ac583b21b7a77f7a134a3413fbfefe06
278,drone,progressive_history_reset,confirmatory,0.63551628109814,0.58173202379641,0.54166666666667,1.5,1,0.29166666666667,9,0.32987031451906,2,5,0.0,0.0,4.2,0.0,1.0,a1cec60ba2b1bc919339cd59a2ea98b7ac583b21b7a77f7a134a3413fbfefe06
278,virtual_avatar,progressive_persistent,confirmatory,0.92318783722896,1.0,1.0,0.0,1,0.0,0,0.35989864357465,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,f3f7f97d0fec4190fac6d904ed6b241758c74294f386f4b2e95fa3db4ff0d5c4
278,virtual_avatar,progressive_no_persistent_self,confirmatory,0.92305422843949,1.0,1.0,0.0,1,0.0,0,0.35878523699571,1,2,0.0,1.0,4.2,0.0,1.0,f3f7f97d0fec4190fac6d904ed6b241758c74294f386f4b2e95fa3db4ff0d5c4
278,virtual_avatar,progressive_history_reset,confirmatory,0.92319042284703,1.0,1.0,0.0,1,0.0,0,0.35992019039189,1,4,0.0,0.0,4.2,0.0,1.0,f3f7f97d0fec4190fac6d904ed6b241758c74294f386f4b2e95fa3db4ff0d5c4
279,ground_creature,progressive_persistent,confirmatory,0.92293899888107,1.0,1.0,0.0,1,0.0,0,0.35782499067562,1,2,1.0,0.08333333333333,0.16666666666667,1.0,1.0,ae62492290855dbb0bd6923247205efbb958aade52970786927bffcad2050fee
279,ground_creature,progressive_no_persistent_self,confirmatory,0.92281180922237,1.0,1.0,0.0,1,0.0,0,0.35676507685307,1,2,0.0,1.0,4.2,0.0,1.0,ae62492290855dbb0bd6923247205efbb958aade52970786927bffcad2050fee
279,ground_creature,progressive_history_reset,confirmatory,0.92294029038653,1.0,1.0,0.0,1,0.0,0,0.35783575322111,1,4,0.0,0.0,4.2,0.0,1.0,ae62492290855dbb0bd6923247205efbb958aade52970786927bffcad2050fee
279,wheeled_robot,progressive_persistent,confirmatory,0.92277110597315,1.0,1.0,0.0,1,0.0,0,0.35642588310955,1,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,ca19ab45007fd08ae401c6b89343fa7cf67ed7f1919980965d765e7023d5e109
279,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26119428430596,0.0,0.0,6.66,0,1.0,0,0.34328570254969,1,2,0.0,1.0,4.2,1.0,1.0,ca19ab45007fd08ae401c6b89343fa7cf67ed7f1919980965d765e7023d5e109
