parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
central,cias_full,342_wheeled_robot_matched_adversarial_identity,342,wheeled_robot,matched_adversarial_identity,0.9305555555555556,0.06944444444444445,0.5,8,1
central,cias_full,343_drone_matched_adversarial_identity,343,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
central,cias_full,343_ground_creature_matched_adversarial_identity,343,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,343_virtual_avatar_matched_adversarial_identity,343,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,343_wheeled_robot_matched_adversarial_identity,343,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,8,1
central,cias_full,344_drone_matched_adversarial_identity,344,drone,matched_adversarial_identity,1.0,0.0,0.0,6,1
central,cias_full,344_ground_creature_matched_adversarial_identity,344,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,344_virtual_avatar_matched_adversarial_identity,344,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,344_wheeled_robot_matched_adversarial_identity,344,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,345_drone_matched_adversarial_identity,345,drone,matched_adversarial_identity,0.6388888888888888,0.09722222222222222,0.7000000000000001,14,1
central,cias_full,345_ground_creature_matched_adversarial_identity,345,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,345_virtual_avatar_matched_adversarial_identity,345,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,345_wheeled_robot_matched_adversarial_identity,345,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,346_drone_matched_adversarial_identity,346,drone,matched_adversarial_identity,0.7361111111111112,0.0,0.0,22,1
central,cias_full,346_ground_creature_matched_adversarial_identity,346,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,346_virtual_avatar_matched_adversarial_identity,346,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,346_wheeled_robot_matched_adversarial_identity,346,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,6,1
central,cias_full,347_drone_matched_adversarial_identity,347,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
central,cias_full,347_ground_creature_matched_adversarial_identity,347,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,347_virtual_avatar_matched_adversarial_identity,347,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,347_wheeled_robot_matched_adversarial_identity,347,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,8,1
central,cias_full,348_drone_matched_adversarial_identity,348,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
central,cias_full,348_ground_creature_matched_adversarial_identity,348,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,348_virtual_avatar_matched_adversarial_identity,348,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,348_wheeled_robot_matched_adversarial_identity,348,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,349_drone_matched_adversarial_identity,349,drone,matched_adversarial_identity,0.9027777777777778,0.09722222222222222,0.7000000000000001,8,1
central,cias_full,349_ground_creature_matched_adversarial_identity,349,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,349_virtual_avatar_matched_adversarial_identity,349,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,2,1
central,cias_full,349_wheeled_robot_matched_adversarial_identity,349,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,350_drone_matched_adversarial_identity,350,drone,matched_adversarial_identity,0.7361111111111112,0.2638888888888889,2.1,16,1
central,cias_full,350_ground_creature_matched_adversarial_identity,350,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,350_virtual_avatar_matched_adversarial_identity,350,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,350_wheeled_robot_matched_adversarial_identity,350,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,351_drone_matched_adversarial_identity,351,drone,matched_adversarial_identity,0.6666666666666666,0.06944444444444445,0.5,18,1
central,cias_full,351_ground_creature_matched_adversarial_identity,351,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,351_virtual_avatar_matched_adversarial_identity,351,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,351_wheeled_robot_matched_adversarial_identity,351,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,352_drone_matched_adversarial_identity,352,drone,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,352_ground_creature_matched_adversarial_identity,352,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,352_virtual_avatar_matched_adversarial_identity,352,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,352_wheeled_robot_matched_adversarial_identity,352,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,353_drone_matched_adversarial_identity,353,drone,matched_adversarial_identity,0.7777777777777778,0.0,0.0,10,1
central,cias_full,353_ground_creature_matched_adversarial_identity,353,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,353_virtual_avatar_matched_adversarial_identity,353,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,353_wheeled_robot_matched_adversarial_identity,353,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,6,1
central,cias_full,354_drone_matched_adversarial_identity,354,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
central,cias_full,354_ground_creature_matched_adversarial_identity,354,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,354_virtual_avatar_matched_adversarial_identity,354,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,354_wheeled_robot_matched_adversarial_identity,354,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,355_drone_matched_adversarial_identity,355,drone,matched_adversarial_identity,1.0,0.0,0.0,10,1
central,cias_full,355_ground_creature_matched_adversarial_identity,355,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,355_virtual_avatar_matched_adversarial_identity,355,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,355_wheeled_robot_matched_adversarial_identity,355,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,356_drone_matched_adversarial_identity,356,drone,matched_adversarial_identity,0.6527777777777778,0.08333333333333333,0.6000000000000001,22,1
central,cias_full,356_ground_creature_matched_adversarial_identity,356,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,356_virtual_avatar_matched_adversarial_identity,356,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,356_wheeled_robot_matched_adversarial_identity,356,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,357_drone_matched_adversarial_identity,357,drone,matched_adversarial_identity,0.6388888888888888,0.09722222222222222,0.7000000000000001,18,1
central,cias_full,357_ground_creature_matched_adversarial_identity,357,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,357_virtual_avatar_matched_adversarial_identity,357,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,357_wheeled_robot_matched_adversarial_identity,357,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,6,1
central,cias_full,358_drone_matched_adversarial_identity,358,drone,matched_adversarial_identity,1.0,0.0,0.0,10,1
central,cias_full,358_ground_creature_matched_adversarial_identity,358,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,358_virtual_avatar_matched_adversarial_identity,358,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,358_wheeled_robot_matched_adversarial_identity,358,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,359_drone_matched_adversarial_identity,359,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
central,cias_full,359_ground_creature_matched_adversarial_identity,359,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,359_virtual_avatar_matched_adversarial_identity,359,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,359_wheeled_robot_matched_adversarial_identity,359,wheeled_robot,matched_adversarial_identity,0.9305555555555556,0.06944444444444445,0.5,6,1
central,cias_full,360_drone_matched_adversarial_identity,360,drone,matched_adversarial_identity,0.625,0.09722222222222222,0.7000000000000001,20,1
central,cias_full,360_ground_creature_matched_adversarial_identity,360,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,360_virtual_avatar_matched_adversarial_identity,360,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_full,360_wheeled_robot_matched_adversarial_identity,360,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
central,cias_no_persistent_self,331_drone_matched_adversarial_identity,331,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,331_virtual_avatar_matched_adversarial_identity,331,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,331_wheeled_robot_matched_adversarial_identity,331,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,332_drone_matched_adversarial_identity,332,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,332_ground_creature_matched_adversarial_identity,332,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,332_virtual_avatar_matched_adversarial_identity,332,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,332_wheeled_robot_matched_adversarial_identity,332,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,333_drone_matched_adversarial_identity,333,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,333_ground_creature_matched_adversarial_identity,333,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,333_virtual_avatar_matched_adversarial_identity,333,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,333_wheeled_robot_matched_adversarial_identity,333,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,334_drone_matched_adversarial_identity,334,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,334_ground_creature_matched_adversarial_identity,334,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,334_virtual_avatar_matched_adversarial_identity,334,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,334_wheeled_robot_matched_adversarial_identity,334,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,335_drone_matched_adversarial_identity,335,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,335_ground_creature_matched_adversarial_identity,335,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,335_virtual_avatar_matched_adversarial_identity,335,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,335_wheeled_robot_matched_adversarial_identity,335,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,336_drone_matched_adversarial_identity,336,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,336_ground_creature_matched_adversarial_identity,336,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,336_virtual_avatar_matched_adversarial_identity,336,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,336_wheeled_robot_matched_adversarial_identity,336,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,337_drone_matched_adversarial_identity,337,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,337_ground_creature_matched_adversarial_identity,337,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,337_virtual_avatar_matched_adversarial_identity,337,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,337_wheeled_robot_matched_adversarial_identity,337,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,338_drone_matched_adversarial_identity,338,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,338_ground_creature_matched_adversarial_identity,338,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,338_virtual_avatar_matched_adversarial_identity,338,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,338_wheeled_robot_matched_adversarial_identity,338,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,339_drone_matched_adversarial_identity,339,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,339_ground_creature_matched_adversarial_identity,339,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,339_virtual_avatar_matched_adversarial_identity,339,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,339_wheeled_robot_matched_adversarial_identity,339,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
