parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_full,369_wheeled_robot_matched_adversarial_identity,369,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,370_drone_matched_adversarial_identity,370,drone,matched_adversarial_identity,0.6388888888888888,0.09722222222222222,0.7000000000000001,22,1
06377b5b0d8e7e68,cias_full,370_ground_creature_matched_adversarial_identity,370,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,370_virtual_avatar_matched_adversarial_identity,370,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,370_wheeled_robot_matched_adversarial_identity,370,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,371_drone_matched_adversarial_identity,371,drone,matched_adversarial_identity,0.7222222222222222,0.0,0.0,12,1
06377b5b0d8e7e68,cias_full,371_ground_creature_matched_adversarial_identity,371,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,2,1
06377b5b0d8e7e68,cias_full,371_virtual_avatar_matched_adversarial_identity,371,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,371_wheeled_robot_matched_adversarial_identity,371,wheeled_robot,matched_adversarial_identity,0.9444444444444444,0.05555555555555555,0.4,8,1
06377b5b0d8e7e68,cias_full,372_drone_matched_adversarial_identity,372,drone,matched_adversarial_identity,1.0,0.0,0.0,10,1
06377b5b0d8e7e68,cias_full,372_ground_creature_matched_adversarial_identity,372,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,372_virtual_avatar_matched_adversarial_identity,372,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,372_wheeled_robot_matched_adversarial_identity,372,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,373_drone_matched_adversarial_identity,373,drone,matched_adversarial_identity,0.6666666666666666,0.06944444444444445,0.5,22,1
