run_id,seed,profile,scenario,parameter_id,condition,frame,time_s,scene_hash,lineage_id,true_self_entity_id,lure_entity_id,lure_present
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,12,1.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,12,1.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,13,1.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,13,1.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,14,1.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,14,1.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,15,1.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,15,1.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,16,1.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,16,1.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,17,1.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,17,1.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,18,1.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,18,1.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,19,1.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,19,1.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,20,2.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,20,2.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,21,2.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,21,2.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,22,2.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,22,2.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,23,2.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,23,2.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,24,2.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,24,2.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,25,2.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,25,2.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,26,2.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,26,2.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,27,2.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,27,2.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,28,2.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,28,2.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,29,2.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,29,2.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,30,3.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
