run_id,seed,profile,scenario,parameter_id,condition,frame,time_s,scene_hash,lineage_id,true_self_entity_id,lure_entity_id,lure_present
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,17,1.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,18,1.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,18,1.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,19,1.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,19,1.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,20,2.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,20,2.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,21,2.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,21,2.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,22,2.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,22,2.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,23,2.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,23,2.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,24,2.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,24,2.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,25,2.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,25,2.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,26,2.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,26,2.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,27,2.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,27,2.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,28,2.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,28,2.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,29,2.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,29,2.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,30,3.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,30,3.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,31,3.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,31,3.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,32,3.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,32,3.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,33,3.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,33,3.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,34,3.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,34,3.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
